z_m,r_m,uz_m_s,ur_m_s,speed_m_s,p_gauge_pa,vorticity_s_1,lower_envelope,lower_gas,upper_envelope,upper_gas
-0.021457030067792267,0.00039999999999999996,0.016033435856921505,-0.0035384207146670265,0.016419241350683681,-0.11152425269369814,0.31143719452730823,0,0,0,0
-0.021457030067792267,0.00042000000000000002,0.015908387871761239,-0.0036882349294582884,0.016330336235769193,-0.11879800894811865,0.26393341262572217,0,0,0,0
-0.021457030067792267,0.00044000000000000002,0.01578333988660097,-0.0038380491442495503,0.016243289051471189,-0.126071765202596,0.21642963072413621,0,0,0,0
-0.021457030067792267,0.00046000000000000001,0.015658291901440705,-0.0039878633590408122,0.016158129824986052,-0.13334552145704492,0.16892584882255027,0,0,0,0
-0.021457030067792267,0.00048000000000000007,0.015533243916280439,-0.0041376775738320741,0.016074888561593705,-0.14061927771149385,0.12142206692096429,0,0,0,0
-0.021457030067792267,0.00050000000000000001,0.015408195931120174,-0.004287491788623336,0.015993595208373283,-0.14789303396594278,0.073918285019378471,0,0,0,0
-0.021457030067792267,0.00051999999999999995,0.015283147945959908,-0.004437306003414597,0.015914279616308046,-0.1551667902203917,0.026414503117792667,0,0,0,0
-0.021457030067792267,0.00054000000000000001,0.015158099960799643,-0.0045871202182058597,0.015836971500822597,-0.16244054647486905,-0.021089278783793405,0,0,0,0
-0.021457030067792267,0.00056000000000000006,0.0150226210338491,-0.0047188362963779783,0.015746318894226029,-0.17027831343403932,-0.05293723920622951,0,0,0,0
-0.021457030067792267,0.00058,0.014881678280246511,-0.0048410723982257832,0.015649291690093336,-0.17841151457184878,-0.07658453123482499,0,0,0,0
-0.021457030067792267,0.00059999999999999995,0.014740735526643923,-0.0049633085000735881,0.015553897104371142,-0.18654471570965825,-0.10023182326342046,0,0,0,0
-0.021457030067792267,0.00062,0.014599792773041333,-0.0050855446019213938,0.015460165358555572,-0.19467791684746771,-0.12387911529201606,0,0,0,0
-0.021457030067792267,0.00064000000000000005,0.014458850019438743,-0.0052077807037692004,0.015368126878158398,-0.20281111798527718,-0.14752640732061179,0,0,0,0
-0.021457030067792267,0.00066,0.014317907265836155,-0.0053300168056170053,0.015277812265545204,-0.21094431912308664,-0.17117369934920726,0,0,0,0
-0.021457030067792267,0.00068000000000000005,0.014176964512233565,-0.0054522529074648111,0.015189252270868647,-0.21907752026086769,-0.19482099137780284,0,0,0,0
-0.021457030067792267,0.00069999999999999999,0.014036021758630973,-0.005574489009312616,0.015102477761073157,-0.22721072139870557,-0.21846828340639834,0,0,0,0
-0.021457030067792267,0.00072000000000000005,0.013879275480224582,-0.0056720489922753416,0.014993546199172997,-0.23663271538040931,-0.20288207521908222,0,0,0,0
-0.021457030067792267,0.00073999999999999999,0.013719602623150822,-0.0057650393235926809,0.014881638839178193,-0.24629337470361179,-0.18003040402881965,0,0,0,0
-0.021457030067792267,0.00076000000000000004,0.013559929766077061,-0.005858029654910021,0.014771195168257305,-0.25595403402678585,-0.15717873283855696,0,0,0,0
-0.021457030067792267,0.00078000000000000009,0.013400256909003299,-0.005951019986227362,0.014662248262247102,-0.26561469334998833,-0.1343270616482943,0,0,0,0
-0.021457030067792267,0.00079999999999999993,0.01324058405192954,-0.0060440103175447004,0.014554831732273571,-0.27527535267319081,-0.11147539045803188,0,0,0,0
-0.021457030067792267,0.00081999999999999998,0.013080911194855778,-0.0061370006488620406,0.014448979709717787,-0.28493601199636487,-0.088623719267769213,0,0,0,0
-0.021457030067792267,0.00084000000000000003,0.012921238337782016,-0.0062299909801793816,0.014344726828869354,-0.29459667131953893,-0.065772048077506542,0,0,0,0
-0.021457030067792267,0.00085999999999999998,0.012761268457911687,-0.0063220219096024252,0.014241416140271473,-0.30425081232490925,-0.04362470027441976,0,0,0,0
-0.021457030067792267,0.00088000000000000003,0.01259209087134772,-0.0063843113803022811,0.014118080050521594,-0.31370288547776681,-0.043311377473782671,0,0,0,0
-0.021457030067792267,0.00090000000000000008,0.012422913284783751,-0.0064466008510021388,0.013995979315982076,-0.3231549586306528,-0.042998054673145575,0,0,0,0
-0.021457030067792267,0.00092000000000000003,0.012253735698219786,-0.0065088903217019956,0.013875146549920539,-0.33260703178353879,-0.042684731872508486,0,0,0,0
-0.021457030067792267,0.00094000000000000008,0.012084558111655817,-0.0065711797924018524,0.013755615166834847,-0.3420591049364532,-0.042371409071871383,0,0,0,0
-0.021457030067792267,0.00096000000000000013,0.01191538052509185,-0.0066334692631017092,0.013637419386462134,-0.35151117808933918,-0.042058086271234293,0,0,0,0
-0.021457030067792267,0.00097999999999999997,0.011746202938527885,-0.006695758733801566,0.013520594235992776,-0.36096325124222517,-0.041744763470597204,0,0,0,0
