z_m,r_m,uz_m_s,ur_m_s,speed_m_s,p_gauge_pa,vorticity_s_1,lower_envelope,lower_gas,upper_envelope,upper_gas
-0.02100539581061291,0,0.019836684070852557,0,0.019836684070852557,1.5945585930523123,0.0029587714627247897,0,0,0,0
-0.02100539581061291,2.0000000000000002e-05,0.019836429874919716,-0.00021365910920452763,0.01983758050765147,1.594487880003669,0.0034107015480285587,0,0,0,0
-0.02100539581061291,4.0000000000000003e-05,0.019825584181785059,-0.00045523235849926225,0.019830809984699837,1.5914707899275697,0.022693051854322643,0,0,0,0
-0.02100539581061291,6.0000000000000008e-05,0.019812443495060488,-0.00069564540582067703,0.019824652324204935,1.5887292193332883,0.053623466060259216,0,0,0,0
-0.02100539581061291,8.0000000000000007e-05,0.019769990623492197,-0.00091632038905208545,0.019791214523327313,1.5912820733299498,0.31344713667767432,0,0,0,0
-0.02100539581061291,9.9999999999999991e-05,0.01972533520301584,-0.0011463743581422725,0.019758618955796028,1.5903128194410669,0.41357105451371884,0,0,0,0
-0.02100539581061291,0.00012000000000000002,0.019679291173001507,-0.0013745407541599659,0.019727236586927772,1.5887442843817325,0.47704924328547532,0,0,0,0
-0.02100539581061291,0.00014000000000000001,0.019624761195810667,-0.0015911719814013072,0.019689161492226954,1.5835134755027696,0.31658130999769418,0,0,0,0
-0.02100539581061291,0.00016000000000000001,0.019570231218619828,-0.0018078032086426481,0.019653551902682139,1.5782826666238066,0.15611337670991313,0,0,0,0
-0.02100539581061291,0.00018000000000000001,0.019515701241428988,-0.0020244344358839889,0.01962042124241745,1.5730518577448436,-0.0043545565778680545,0,0,0,0
-0.02100539581061291,0.00019999999999999998,0.019452702760768274,-0.0022403984711489868,0.019581292858448552,1.567707189030159,-0.099603211546429329,0,0,0,0
-0.02100539581061291,0.00022000000000000001,0.019362040502105965,-0.0024541830126245975,0.019516957413097127,1.5619905781854015,0.018197775994461873,0,0,0,0
-0.02100539581061291,0.00024000000000000003,0.019271378243443653,-0.0026679675541002082,0.019455181064991528,1.5562739673406725,0.13599876353535298,0,0,0,0
-0.02100539581061291,0.00025999999999999998,0.019180715984781348,-0.0028817520955758185,0.019395988266371022,1.5505573564959434,0.25379975107624375,0,0,0,0
-0.02100539581061291,0.00028000000000000003,0.019079458695397421,-0.0030899323144966072,0.019328047646297506,1.5441215061385094,0.34586665349753998,0,0,0,0
-0.02100539581061291,0.00029999999999999997,0.018956506819297805,-0.0032866370158051413,0.019239312193104634,1.5362129272550362,0.38523995305490299,0,0,0,0
-0.02100539581061291,0.00032000000000000003,0.018833554943198189,-0.0034833417171136758,0.019152975260169094,1.528304348371563,0.42461325261226635,0,0,0,0
-0.02100539581061291,0.00034000000000000002,0.018710603067098572,-0.0036800464184222103,0.019069069426069556,1.5203957694881183,0.46398655216962947,0,0,0,0
-0.02100539581061291,0.00036000000000000002,0.018581163506211067,-0.0038730388786316766,0.018980518101462417,1.5115394512484386,0.47718637206915093,0,0,0,0
-0.02100539581061291,0.00038000000000000002,0.01844283341431794,-0.0040609441936313101,0.018884633226305195,1.501384379076228,0.45451883095607509,0,0,0,0
-0.02100539581061291,0.00039999999999999996,0.018304503322424816,-0.0042488495086309428,0.01879115653778805,1.491229306903989,0.43185128984299925,0,0,0,0
-0.02100539581061291,0.00042000000000000002,0.018166173230531688,-0.0044367548236305763,0.018700124149499522,1.4810742347317785,0.4091837487299233,0,0,0,0
-0.02100539581061291,0.00044000000000000002,0.018017013720939116,-0.0046183037434882578,0.018599503027974324,1.470287011785075,0.39126967705664079,0,0,0,0
-0.02100539581061291,0.00046000000000000001,0.017857681121992521,-0.004793881504273196,0.018489945238744778,1.4589059502320936,0.37782098576619438,0,0,0,0
-0.02100539581061291,0.00048000000000000007,0.01765000264671893,-0.0049449999385885353,0.018329637689322335,1.4442683671580596,0.35309167630970606,0,0,0,0
-0.02100539581061291,0.00050000000000000001,0.017483073589456548,-0.0051176485610572708,0.018216700824486429,1.4324929061724845,0.32114703762190938,0,0,0,0
-0.02100539581061291,0.00051999999999999995,0.017316144532194166,-0.005290297183526008,0.018106244937862215,1.4207174451869378,0.2892023989341127,0,0,0,0
-0.02100539581061291,0.00054000000000000001,0.01714921547493178,-0.0054629458059947443,0.017998315706889777,1.4089419842013342,0.25725776024631586,0,0,0,0
-0.02100539581061291,0.00056000000000000006,0.016974168070326201,-0.0056101685649046591,0.017877258542805884,1.3953559296440972,0.20938398225613117,0,0,0,0
-0.02100539581061291,0.00058,0.016794868198064666,-0.0057440730143313804,0.017749985143214457,1.3808214689302361,0.15316636939326744,0,0,0,0
-0.02100539581061291,0.00059999999999999995,0.016615568325803132,-0.0058779774637581026,0.01762463417645542,1.3662870082164034,0.096948756530403704,0,0,0,0
-0.02100539581061291,0.00062,0.016436268453541597,-0.0060118819131848257,0.017501246950288016,1.3517525475025423,0.040731143667539674,0,0,0,0
-0.02100539581061291,0.00064000000000000005,0.016256968581280059,-0.0061457863626115479,0.01737986528910938,1.3372180867886811,-0.015486469195324634,0,0,0,0
-0.02100539581061291,0.00066,0.016077668709018524,-0.0062796908120382709,0.01726053150432371,1.3226836260748485,-0.071704082058188373,0,0,0,0
-0.02100539581061291,0.00068000000000000005,0.01589836883675699,-0.0064135952614649931,0.017143288361555726,1.3081491653609874,-0.1279216949210524,0,0,0,0
-0.02100539581061291,0.00069999999999999999,0.015719068964495451,-0.0065474997108917136,0.017028179044592265,1.2936147046471547,-0.1841393077839161,0,0,0,0
-0.02100539581061291,0.00072000000000000005,0.01553036265251345,-0.0066409429441329519,0.016890656805045028,1.2777250411362786,-0.21540578843628735,0,0,0,0
-0.02100539581061291,0.00073999999999999999,0.015339914407249881,-0.0067268933595620627,0.016750046814641224,1.2615844141444086,-0.24205168904967828,0,0,0,0
-0.02100539581061291,0.00076000000000000004,0.015149466161986312,-0.0068128437749911726,0.01661087491060011,1.2454437871525954,-0.26869758966306939,0,0,0,0
-0.02100539581061291,0.00078000000000000009,0.014959017916722741,-0.0068987941904202843,0.016473177541525153,1.2293031601607538,-0.29534349027646045,0,0,0,0
-0.02100539581061291,0.00079999999999999993,0.014768569671459173,-0.0069847446058493943,0.01633699199209224,1.2131625331689406,-0.32198939088985123,0,0,0,0
-0.02100539581061291,0.00081999999999999998,0.014578121426195603,-0.0070706950212785051,0.016202356384206463,1.1970219061771274,-0.34863529150324235,0,0,0,0
-0.02100539581061291,0.00084000000000000003,0.014387673180932035,-0.0071566454367076159,0.016069309676151583,1.1808812791852858,-0.37528119211663347,0,0,0,0
-0.02100539581061291,0.00085999999999999998,0.014197171321307734,-0.0072417155591727395,0.015937443890615813,1.1646918492349414,-0.40087716397470124,0,0,0,0
-0.02100539581061291,0.00088000000000000003,0.014005007416500695,-0.0072994965997542714,0.015793127725250107,1.1469895275693034,-0.39392534441774807,0,0,0,0
-0.02100539581061291,0.00090000000000000008,0.013812843511693658,-0.0073572776403358024,0.015650053678998122,1.1292872059036938,-0.38697352486079495,0,0,0,0
-0.02100539581061291,0.00092000000000000003,0.013620679606886617,-0.0074150586809173325,0.015508256130039396,1.1115848842381126,-0.38002170530384188,0,0,0,0
-0.02100539581061291,0.00094000000000000008,0.01342851570207958,-0.0074728397214988626,0.015367770412919665,1.0938825625724746,-0.37306988574688871,0,0,0,0
-0.02100539581061291,0.00096000000000000013,0.01323635179727254,-0.0075306207620803936,0.015228632833036467,1.0761802409068366,-0.36611806618993559,0,0,0,0
-0.02100539581061291,0.00097999999999999997,0.013044187892465505,-0.0075884018026619246,0.015090880679820723,1.0584779192412554,-0.35916624663298258,0,0,0,0
-0.02100539581061291,0.001,0.012852023987658466,-0.0076461828432434556,0.014954552238420888,1.0407755975756743,-0.35221442707602946,0,0,0,0
-0.02100539581061291,0.0010200000000000001,0.012661186961243203,-0.0076980893123448782,0.014817767521742043,1.0230182997545967,-0.34373213259200674,0,0,0,0
-0.02100539581061291,0.0010399999999999999,0.012475088786227133,-0.0077290151690173406,0.014675336987856533,1.0050646585212917,-0.32978385622559303,0,0,0,0
-0.02100539581061291,0.00106,0.012288990611211059,-0.0077599410256898038,0.014533959369855734,0.98711101728798667,-0.31583557985917915,0,0,0,0
-0.02100539581061291,0.00108,0.012102892436194987,-0.007790866882362267,0.01439366569365827,0.96915737605465324,-0.30188730349276527,0,0,0,0
-0.02100539581061291,0.0011000000000000001,0.011916794261178913,-0.0078217927390347303,0.014254487963995168,0.95120373482137666,-0.28793902712635133,0,0,0,0
