t,i,dt,cells,lower_center,upper_center,lower_u,upper_u,closing_speed,moment_gap,plic_gap,plic_valid,lower_samples,upper_samples,anchor_active,released_this_step,anchor_acceleration,anchor_feedforward,effective_mass,support_volume,buoyancy_force,reaction_force,reaction_power,constraint_work,release_time,release_gap,saturation_count,lower_gas_drift,lower_oil_drift,upper_gas_drift,upper_oil_drift,nesting_volume,envelope_overlap_volume,gas_overlap_volume,overfill_volume,maximum_speed,umax_x,umax_y,umax_water_fraction,umax_oil_fraction,umax_gas_fraction,lower_outer_interface_velocity_rms,lower_outer_interface_velocity_max,lower_gas_interface_velocity_rms,lower_gas_interface_velocity_max,upper_outer_interface_velocity_rms,upper_outer_interface_velocity_max,upper_gas_interface_velocity_rms,upper_gas_interface_velocity_max,projected_volume_change,pressure_iterations,scaled_pressure_residual,viscosity_iterations,viscosity_residual,momentum_transport_mode,invalid_cells,invalid_faces,transport_failed,max_cell_partition_defect,max_face_partition_defect,max_vof_bound_defect,max_partition_correction,nested_plic_fallbacks,nested_plic_fallbacks_max,transport_cpu_seconds,lower_aspect,upper_aspect,kinetic_energy,surface_energy,pressure_integral,film_mean_pressure,film_max_pressure,film_support_volume,lower_contact_delta,upper_contact_delta,film_cells,film_distribution_valid_bins,film_distribution_total_bins,film_valid_area_fraction,film_nonpositive_gap_bins,film_min_gap,film_min_cells,film_p10_cells,film_median_cells,film_resolved_area_fraction
0.005309999999999952,21261,2.499999999999993e-07,29914,-0.01888925412302641,-0.01608455961073812,0.1281710126041993,0.000581523011010004,0.1275894895931893,0.0002298089414145793,0.0002761239304871245,1,124,120,1,0,-63.80880798664298,-40.89959047597277,1.9243170372011125e-06,9.965479685383642e-09,7.870762749604753e-05,-0.0001227883763321915,-7.098461211168755e-08,-6.593358884543777e-10,,,0,2.3330892876614647e-08,1.5243932302165066e-08,2.1995684629033026e-05,5.137729939385061e-05,0.0,0.0,0,0,0.24434072543962554,-0.01865234375,1.953125e-05,0,0,1,0.08418182204858504,0.1285776511911992,0.09243420135814767,0.15178054900098745,0.010479833564962794,0.014168451856213066,0.00989658571067828,0.013738750875976792,3.31917578341028e-08,4,7.817083953673274e-12,9,4.6428103006874565e-06,4,0,0,0,-0.0,0,3.3066882565435662e-12,3.3066882565435662e-12,22,40,0.016406,1.0521008052501195,1.0419611155321014,5.982267036285077e-08,2.5472668404371987e-06,-0.15725991216349486,190.4086951965183,205.4416874063731,2.2151001526988092e-10,1.953125e-05,1.953125e-05,14.137545240940776,32,32,1,0,0.00027620981224161373,14.141942386770625,14.940758347597516,17.96371194129378,1.0
0.005319999999999952,21301,2.499999999999993e-07,29917,-0.01888797240642271,-0.016084553829244324,0.12821089260427984,0.000584152658841215,0.12762673994543866,0.0002285832276937435,0.0002750649443945194,1,122,122,1,0,-63.84096297742616,-40.89959047597277,1.9243172910084696e-06,9.96547968527161e-09,7.870762749604753e-05,-0.00012285026893209272,-7.129633816789969e-08,-6.600473303607375e-10,,,0,2.3415618646491822e-08,1.523017544523355e-08,2.1995699594785672e-05,5.1377303060985466e-05,0.0,0.0,0,0,0.2443905911152804,-0.01865234375,1.953125e-05,0,0,1,0.0842209697984223,0.12864031715172247,0.09249241027651742,0.15174275763377046,0.010491310134853828,0.014180146199930318,0.009906424461895028,0.013749071131734791,9.702164953776593e-09,6,9.190527348853668e-12,9,5.433914156952394e-06,4,0,0,0,-0.0,0,3.3066882565435662e-12,3.3066882565435662e-12,20,40,0.016382,1.0521228074031883,1.0420014534966544,5.988199520485884e-08,2.547418235215257e-06,-0.1572599688779327,190.49663598069446,207.1835567748504,2.2148501469019478e-10,1.953125e-05,1.953125e-05,14.083325152999391,32,32,1,0,0.0002751508839374632,14.087725257598116,14.885442003360973,17.905659321046837,1.0
0.005329999999999951,21341,2.499999999999993e-07,29923,-0.01888669029306989,-0.016084548024443694,0.1282503346473724,0.0005863668579179607,0.12766396778945446,0.00022735471746831559,0.0002740059040047642,1,120,122,1,0,-63.87352032387886,-40.89959047597277,1.924317545597783e-06,9.965479685191802e-09,7.870762749604753e-05,-0.00012291293585833666,-7.161833403082461e-08,-6.607619559022533e-10,,,0,2.348030873957699e-08,1.5237499171705215e-08,2.199571035529751e-05,5.1377306070033785e-05,0.0,0.0,0,0,0.2444746458869141,-0.01865234375,1.953125e-05,0,0,1,0.0842646097247138,0.12868052528932966,0.09253622663140366,0.15168445004808054,0.010502855087434426,0.014191872681193306,0.009916258869967306,0.013758833858786332,2.6191176686271503e-08,4,5.755476448343609e-12,9,6.367245024426599e-06,4,0,0,0,-0.0,0,3.3066882565435662e-12,3.3066882565435662e-12,22,40,0.016426,1.0521455381583205,1.0420417787369434,5.99412540159207e-08,2.5473557076145418e-06,-0.1572599644447576,190.54106170415017,208.91709477175172,2.2144556570865787e-10,1.953125e-05,1.953125e-05,14.029102285043926,32,32,1,0,0.00027409192083538084,14.033506346771492,14.830504657616038,17.847735014182398,1.0
0.005339999999999951,21381,2.499999999999993e-07,29920,-0.018885407767491168,-0.016084542196359384,0.12829003632623734,0.0005887200407979248,0.1277013162854394,0.00022613060706887968,0.0002729472058362152,1,120,122,1,0,-63.90621005162407,-40.89959047597277,1.924317801104536e-06,9.965479685094132e-09,7.870762749604753e-05,-0.00012297585760346586,-7.194199637207e-08,-6.614797889658081e-10,,,0,2.3538470283846038e-08,1.5280441378779026e-08,2.1995723303596825e-05,5.1377308872248964e-05,0.0,0.0,0,0,0.24452015880702774,-0.01865234375,1.953125e-05,0,0,1,0.08431272845911736,0.12870263485621886,0.09257909395525055,0.15161288792748032,0.010514410408112216,0.014203571588970947,0.00992613232272502,0.0137681694423686,2.682929804358011e-08,4,9.10259374667458e-12,9,7.469323542617902e-06,4,0,0,0,-0.0,0,3.3066882565435662e-12,3.3066882565435662e-12,24,40,0.016578,1.05216696372369,1.0420821404951626,6.000081754659029e-08,2.547623943748029e-06,-0.15725997620725018,190.60226569196263,210.76185735553082,2.2139167248253977e-10,1.953125e-05,1.953125e-05,13.97489693881422,32,32,1,0,0.00027303325227249695,13.979302516351845,14.776164018112324,17.78992731275455,1.0
0.00534999999999995,21421,2.499999999999993e-07,29914,-0.01888412482675744,-0.01608453634519576,0.12832965857803474,0.0005909193719565185,0.12773873920607826,0.0002249062406183869,0.0002718891989628124,1,122,122,1,0,-63.93859178912128,-40.89959047597277,1.9243180576692857e-06,9.965479684996596e-09,7.870762749604753e-05,-0.0001230381867617512,-7.225332731045354e-08,-6.622007901530695e-10,,,0,2.3589042202514388e-08,1.532844008728241e-08,2.1995736314760017e-05,5.13773119930204e-05,0.0,0.0,0,0,0.2445042162480186,-0.01865234375,1.953125e-05,0,0,1,0.08436071726616136,0.12870700074987892,0.09261344123160509,0.15153283721788294,0.010526007997252857,0.014215207342769626,0.009936049504151159,0.013777159077816766,9.38910636910301e-09,4,5.758825445484372e-12,9,8.769787601144185e-06,4,0,0,0,-0.0,0,3.3066882565435662e-12,3.3066882565435662e-12,24,40,0.016642,1.05218901648641,1.0421219785863154,6.006033265307562e-08,2.5474949518982854e-06,-0.15725999274041846,190.64677678286046,212.5724427546793,2.2132332755087652e-10,1.953125e-05,1.953125e-05,13.920726986895993,32,32,1,0,0.0002719752043300362,13.925130461697854,14.722113024187774,17.73232385817405,1.0
0.00535999999999995,21461,2.499999999999993e-07,29926,-0.018882841472617918,-0.016084530470901946,0.12836930865670446,0.000593098940278607,0.1277762097164258,0.00022367809776744014,0.00027083216081808323,1,120,122,1,0,-63.9706930933008,-40.89959047597277,1.9243183154311592e-06,9.96547968492458e-09,7.870762749604753e-05,-0.00012309997637026428,-7.255319848941599e-08,-6.629249478495916e-10,,,0,2.360452804894756e-08,1.5351206457021847e-08,2.1995746549331477e-05,5.1377316810612656e-05,0.0,0.0,0,0,0.2445703884016056,-0.01865234375,1.953125e-05,0,0,1,0.08440341798705296,0.12870135499877014,0.09265479330806176,0.15144551047870086,0.01053762413382187,0.014226758222186903,0.009945989620571255,0.013785856455068956,6.69896300094055e-09,5,4.023434593021512e-12,10,4.5988345572181176e-06,4,0,0,0,-0.0,0,3.3066882565435662e-12,3.3066882565435662e-12,26,40,0.016671,1.0522111446056324,1.042162942741386,6.011982418562818e-08,2.5475469826275156e-06,-0.15726002099467032,190.7160128674901,214.39925971037198,2.212405027504129e-10,1.953125e-05,1.953125e-05,13.866606633885858,32,32,1,0,0.0002709180441918396,13.871003862622187,14.66792213456607,17.674995741661625,1.0
0.00536999999999995,21501,2.499999999999993e-07,29947,-0.018881557717771454,-0.016084524574879463,0.12840780480754382,0.0005949055808688521,0.12781289922667494,0.00022245295327270206,0.0002697763112192615,1,122,122,1,0,-64.00173323326126,-40.89959047597277,1.924318574461648e-06,9.965479685839792e-09,7.870762749604753e-05,-0.00012315972405850398,-7.281687960342313e-08,-6.636520403380447e-10,,,0,2.3617245962204504e-08,1.535189273478636e-08,2.1995632324210935e-05,5.1377319012679465e-05,0.0,0.0,0,0,0.2446335294016441,-0.01865234375,1.953125e-05,0,0,1,0.08445736427930457,0.1286858355571858,0.09269300222888766,0.15135385559226813,0.010549140993822238,0.014238121646449452,0.00995586191378437,0.013794252161026178,2.6269371389622746e-08,4,6.792341127300194e-12,8,9.409980906915309e-06,4,0,0,0,-0.0,0,3.3066882565435662e-12,3.3066882565435662e-12,26,40,0.016617,1.0522329500537766,1.042203396002544,6.017964228167203e-08,2.5476568212389282e-06,-0.15725893012812425,190.7014528059475,215.99906819044602,2.2114326602063387e-10,1.953125e-05,1.953125e-05,13.812547134426188,32,32,1,0,0.00026986199635577884,13.816934213415875,14.613534684275994,17.617897136192795,1.0
0.005379999999999949,21541,2.499999999999993e-07,29932,-0.018880273568003512,-0.01608451866001331,0.12844752207292062,0.0005972818828991429,0.12785024019002147,0.000221227919641302,0.00026872172345879236,1,122,122,1,0,-64.03489635162231,-40.89959047597277,1.924318834825848e-06,9.96547968582664e-09,7.870762749604753e-05,-0.00012322355713554776,-7.31462443245158e-08,-6.643818496011225e-10,,,0,2.3613222274991638e-08,1.5409171951128705e-08,2.199563590371756e-05,5.137732674504068e-05,0.0,0.0,0,0,0.24469062188188054,-0.01865234375,1.953125e-05,0,0,1,0.08450885600474149,0.12866416562816296,0.09272948311404194,0.15130053764192308,0.010560961329646987,0.014249504443309441,0.009965869247657173,0.013802459947012107,2.926369035323442e-08,4,6.4583668582285644e-12,7,7.3741086294066725e-06,4,0,0,0,-0.0,0,3.3066882565435662e-12,3.3066882565435662e-12,24,40,0.016641,1.0522553896002478,1.0422432330254372,6.023916036824534e-08,2.547536817997051e-06,-0.15725892524161847,190.83224016332662,217.53263838652413,2.2103151079806155e-10,1.953125e-05,1.953125e-05,13.758552241090172,32,32,1,0,0.00026880715668867183,13.762926422459998,14.558709578936302,17.560939843189693,1.0
0.0053899999999999495,21581,2.499999999999993e-07,29938,-0.01887898901633875,-0.01608451272100923,0.12848725249567158,0.00059962398796627,0.12788762850770533,0.00022000063615654233,0.00026766851154972834,1,120,122,1,0,-64.06765208376714,-40.89959047597277,1.924319096695933e-06,9.965479685645223e-09,7.870762749604753e-05,-0.00012328660638526412,-7.345990223402002e-08,-6.651150248555818e-10,,,0,2.3638404034827466e-08,1.5488674903964006e-08,2.1995660223532416e-05,5.137733302375536e-05,0.0,0.0,0,0,0.2447470283474309,-0.01865234375,1.953125e-05,0,0,1,0.08455733537151176,0.12862983385144902,0.09276176536339567,0.15147716531587674,0.010572922739116771,0.014260785822660013,0.009975925556070237,0.013810501430397179,5.218972115982725e-09,5,5.872378818374695e-12,8,5.857405710519931e-06,4,0,0,0,-0.0,0,3.3066882565435662e-12,3.3066882565435662e-12,20,40,0.016721,1.0522777415838536,1.042283907318888,6.029879129524588e-08,2.5475284788148096e-06,-0.15725897376510872,190.722473674342,201.15384852349416,2.0569798528959644e-10,1.953125e-05,1.953125e-05,13.704627791346093,32,32,1,0,0.0002677536643817015,13.708987616343114,14.503926589675766,17.504084967693426,1.0
0.005399999999999947,21621,2.499999999999993e-07,29914,-0.01887770406645872,-0.01608450675838213,0.12852681954902442,0.0006019767571140808,0.12792484279191035,0.00021877386297730508,0.00026661676315309704,1,122,122,1,0,-64.10128564395998,-40.89959047597277,1.924319360125968e-06,9.965479685767927e-09,7.870762749604753e-05,-0.00012335134497363696,-7.379902699706294e-08,-6.658514762683396e-10,,,0,2.367182548791623e-08,1.5551147191225452e-08,2.1995645054665128e-05,5.137733389926589e-05,0.0,0.0,0,0,0.2448015039630127,-0.01865234375,1.953125e-05,0,0,1,0.08460981884513635,0.12858695804076872,0.092794763112546,0.15165483623811982,0.010584900795139568,0.014271912614468285,0.009986033950346552,0.013818343764511572,9.418054322972062e-09,5,5.667467540942621e-12,7,9.724604059160672e-06,4,0,0,0,-0.0,0,3.3066882565435662e-12,3.3066882565435662e-12,26,40,0.016806,1.0523000615984537,1.0423245215943524,6.035810226359302e-08,2.547648582700468e-06,-0.15725891213096668,190.73959504874887,200.9622438600804,2.0569798528959644e-10,1.953125e-05,1.953125e-05,13.650778273438569,32,32,1,0,0.00026670161491516164,13.655122683656273,14.44919364906294,17.447299004172653,1.0
0.005409999999999948,21661,2.499999999999993e-07,29911,-0.018876418726853656,-0.016084500772236617,0.1285658283217588,0.0006042517410875973,0.1279615765806712,0.0002175454726455696,0.00026556679266805447,1,122,122,1,0,-64.13454872240386,-40.89959047597277,1.924319625227156e-06,9.965479685857264e-09,7.870762749604753e-05,-0.000123415370761609,-7.412375064728005e-08,-6.665911661574785e-10,,,0,2.3718833612219342e-08,1.5588172744919918e-08,2.1995634464279958e-05,5.137733635613618e-05,0.0,0.0,0,0,0.2448534384271352,-0.01865234375,1.953125e-05,0,0,1,0.08466413948174464,0.12854286845971613,0.09281414503802707,0.15181682299479546,0.01059683978932829,0.014282895147913963,0.0099961991568959,0.013826006661261736,3.253568240379156e-08,4,4.592649947145164e-12,7,5.5884837640397884e-06,4,0,0,0,-0.0,0,3.3066882565435662e-12,3.3066882565435662e-12,26,40,0.016795,1.0523228911739482,1.0423651740911222,6.041776674755025e-08,2.547627143364238e-06,-0.15725889036007315,190.78028135171212,200.5816927760155,2.0569798528959644e-10,1.953125e-05,1.953125e-05,13.597019784604392,32,32,1,0,0.00026565131975006545,13.601347571203348,14.394492380729853,17.390487220579764,1.0
0.0054199999999999466,21701,2.499999999999993e-07,29905,-0.018875133001139074,-0.016084494762626474,0.12860507035578742,0.00060665658322331,0.1279984137725641,0.00021631714939927916,0.00026451936651865,1,122,122,1,0,-64.16813019646432,-40.89959047597277,1.9243198922566363e-06,9.96547968558997e-09,7.870762749604753e-05,-0.00012348000938597003,-7.445612037330051e-08,-6.673340885640688e-10,,,0,2.3781643183082303e-08,1.565818937090535e-08,2.1995668492310964e-05,5.1377338381481126e-05,0.0,0.0,0,0,0.2449043532690993,-0.01865234375,1.953125e-05,0,0,1,0.08471474984380718,0.12851018138638468,0.09285491945277441,0.1519280717266246,0.0106088458600704,0.014293797716106782,0.010006446375750905,0.0138335296758124,4.11387604452774e-08,4,4.809037575233525e-12,8,8.739359333402984e-06,4,0,0,0,-0.0,0,3.3066882565435662e-12,3.3066882565435662e-12,28,40,0.016556,1.0523456633697117,1.0424059619009227,6.047742809213046e-08,2.547502058707169e-06,-0.157258942296973,190.84918700746223,201.71827889300883,2.0569798528959644e-10,1.953125e-05,1.953125e-05,13.543391565754881,32,32,1,0,0.00026460352668890644,13.547700566472011,14.33977767675767,17.33361944808678,1.0
0.005429999999999947,21741,2.499999999999993e-07,29914,-0.018873846893688147,-0.016084488729757037,0.12864402171958333,0.0006089815512018832,0.12803504016838144,0.0002150918273188976,0.0002634769651053345,1,122,122,1,0,-64.2016602313316,-40.89959047597277,1.9243201621385344e-06,9.965479685570558e-09,7.870762749604753e-05,-0.00012354454922591912,-7.478424246725693e-08,-6.680803050427392e-10,,,0,2.3803655434308985e-08,1.5779467579901548e-08,2.1995671666210706e-05,5.1377341348373686e-05,0.0,0.0,0,0,0.2449565617664435,-0.01865234375,1.953125e-05,0,0,1,0.08476434113586476,0.12869200280388685,0.09289740163274407,0.1519689434977974,0.0106207077236735,0.014304593144319698,0.010016729937448836,0.013840919756301532,5.012519591245434e-08,4,7.770368010435914e-12,8,4.48016307241691e-06,4,0,0,0,-0.0,0,3.3066882565435662e-12,3.3066882565435662e-12,24,40,0.016652,1.0523682351156316,1.0424461459814212,6.053709934207699e-08,2.5474417587081204e-06,-0.1572589459931444,190.83899815196918,205.33740014676158,2.0569798528959644e-10,1.953125e-05,1.953125e-05,13.490020613393128,32,32,1,0,0.00026356068644243363,13.494307145852602,14.285040442790198,17.276545160497037,1.0
0.005439999999999946,21781,2.499999999999993e-07,29908,-0.018872560412608142,-0.016084482675626673,0.12868258750643352,0.0006110713869188085,0.1280715161195147,0.00021386448407072518,0.00026243339598420665,1,122,122,1,0,-64.23430479050897,-40.89959047597277,1.9243204341984557e-06,9.965479685520092e-09,7.870762749604753e-05,-0.00012360738528490822,-7.508156694718788e-08,-6.688296056784885e-10,,,0,2.382035329671777e-08,1.587658585293858e-08,2.1995678983317265e-05,5.137734529980027e-05,0.0,0.0,0,0,0.24500146166459524,-0.01865234375,1.953125e-05,0,0,1,0.08480637199511773,0.12884399091198911,0.09293552990848644,0.15194613522257508,0.010632553806885854,0.014315280507486353,0.010027008201073068,0.01384819024882568,2.3454531174978375e-08,4,5.2681075881500574e-12,9,5.060055684818174e-06,4,0,0,0,-0.0,0,3.3066882565435662e-12,3.3066882565435662e-12,22,40,0.016704,1.0523908072318056,1.0424870558095551,6.059650807264716e-08,2.547427468782036e-06,-0.1572589686013512,190.87540158934254,204.62015488229457,2.0569798528959644e-10,1.953125e-05,1.953125e-05,13.436589874391382,32,32,1,0,0.0002625174689100812,13.440894408196158,14.23028364634238,17.219045883132722,1.0
0.005449999999999946,21821,2.499999999999993e-07,29893,-0.0188712735623438,-0.016084476599879636,0.12872109779108776,0.0006131748284258428,0.12810792296266194,0.00021263639460023033,0.00026138918120136023,1,122,122,1,0,-64.2670268684479,-40.89959047597277,1.924320707927826e-06,9.965479685622804e-09,7.870762749604753e-05,-0.00012367037063990832,-7.537900862668318e-08,-6.695819227919695e-10,,,0,2.382677957565587e-08,1.5942161076184347e-08,2.199566693046515e-05,5.137734861660632e-05,0.0,0.0,0,0,0.2450482831367664,-0.01865234375,1.953125e-05,0,0,1,0.08485035170475648,0.12881884903122098,0.09298957317790979,0.1519034715299753,0.010644470854630154,0.014325870189715359,0.010037328429856242,0.013855370515412234,2.998679444304574e-08,4,5.563956000156215e-12,10,7.216090413191141e-06,4,0,0,0,-0.0,0,3.3066882565435662e-12,3.3066882565435662e-12,22,40,0.016527,1.0524135729473445,1.0425280954654117,6.065609896810344e-08,2.5475917212590768e-06,-0.15725900922145195,190.97392223349186,204.54626570160943,2.0569798528959644e-10,1.953125e-05,1.953125e-05,13.383126077509644,32,32,1,0,0.0002614733805151592,13.387437082376154,14.17550804091583,17.160889836529233,1.0
0.005459999999999946,21861,2.499999999999993e-07,29893,-0.018869986344325487,-0.016084470502172182,0.12876009081306028,0.0006153506467691058,0.12814474016629118,0.00021140530887751754,0.0002603444128529836,1,122,122,1,0,-64.30011989889465,-40.89959047597277,1.9243209833085164e-06,9.965479685573635e-09,7.870762749604753e-05,-0.00012373406995069643,-7.568595121613885e-08,-6.703373007149805e-10,,,0,2.387271676067043e-08,1.5990828696473197e-08,2.199567335751877e-05,5.137734966323182e-05,0.0,0.0,0,0,0.2450929407456017,-0.01865234375,1.953125e-05,0,0,1,0.08489649433044205,0.12895352815485134,0.09304434551679577,0.15183950790154332,0.010656458846021141,0.014336358196652597,0.0100477112523544,0.013862458425926988,2.1570176371838117e-08,4,6.863529342019393e-12,11,8.986964338500978e-06,4,0,0,0,-0.0,0,3.3066882565435662e-12,3.3066882565435662e-12,20,40,0.016729,1.0524373191463847,1.0425691270491182,6.071540248447631e-08,2.5476283313854457e-06,-0.15725903260898486,191.00961838162456,204.4599005599524,2.0569798528959644e-10,1.953125e-05,1.953125e-05,13.32963393807276,32,32,1,0,0.0002604286554239478,13.333947157706127,14.12070770056406,17.103236562760845,1.0
0.005469999999999946,21901,2.499999999999993e-07,29905,-0.018868698760999232,-0.016084464382679513,0.12879906756559795,0.0006174772454990126,0.12818159032009896,0.00021017654340416267,0.00025929968826156677,1,124,122,1,0,-64.33309540774272,-40.89959047597277,1.9243212603192916e-06,9.965479685870873e-09,7.870762749604753e-05,-0.00012379754323526873,-7.598674118294661e-08,-6.710957190438522e-10,,,0,2.3915194350818102e-08,1.6022237535117762e-08,2.1995635899360653e-05,5.137734893183996e-05,0.0,0.0,0,0,0.24513526679611794,-0.01865234375,1.953125e-05,0,0,1,0.08494329718496274,0.1291519162802115,0.09309366970017491,0.1517642822092671,0.01066846516833336,0.01434674820106511,0.010058121984565392,0.013869466247293473,2.032254564807589e-08,4,4.738781232167158e-12,12,7.113450086146736e-06,4,0,0,0,-0.0,0,3.3066882565435662e-12,3.3066882565435662e-12,14,40,0.016602,1.0524603095110945,1.0426103317676256,6.077470865277403e-08,2.5478583530457023e-06,-0.15725872990028344,191.04492550184253,205.4699841675032,2.0569609408148743e-10,1.953125e-05,1.953125e-05,13.276144038992221,32,32,1,0,0.0002593838535487996,13.280453301698534,14.065871457232149,17.045125752611234,1.0
0.005479999999999945,21941,2.499999999999993e-07,29890,-0.018867410796095524,-0.016084458242550354,0.12883763647727686,0.0006194600140783998,0.12821817646319847,0.00020894848114537856,0.0002582548846543527,1,120,122,1,0,-64.3658084711986,-40.89959047597277,1.924321538963867e-06,9.965479685902708e-09,7.870762749604753e-05,-0.00012386051161395042,-7.627684014834102e-08,-6.718570444135815e-10,,,0,2.392096820367912e-08,1.6070220378405724e-08,2.199563290450886e-05,5.1377352926252946e-05,0.0,0.0,0,0,0.2451779491964753,-0.01865234375,1.953125e-05,0,0,1,0.08498478380371446,0.1291908525071254,0.09313199323153949,0.15168079550245805,0.010680536127585571,0.014357057523182625,0.010068590311734463,0.013876401888223864,1.9523558314060254e-08,4,9.92719821331815e-12,12,6.714523874680294e-06,4,0,0,0,-0.0,0,3.3066882565435662e-12,3.3066882565435662e-12,14,40,0.016654,1.0524831602284894,1.0426514345765712,6.083398509518456e-08,2.547835875389093e-06,-0.15725874862962289,191.10325026028667,207.22470472307862,2.0568125000170745e-10,1.953125e-05,1.953125e-05,13.222650094302855,32,32,1,0,0.0002583390373166253,13.226958710611214,14.011112249073145,16.987194502043046,1.0
0.0054899999999999454,21981,2.499999999999993e-07,29890,-0.0188661224314186,-0.016084452081619374,0.12887642627720225,0.0006215637986790391,0.12825486247852322,0.00020771685859024807,0.00025721027211499103,1,120,122,1,0,-64.39860893579161,-40.89959047597277,1.9243218190739426e-06,9.96547968577085e-09,7.870762749604753e-05,-0.00012392364829315398,-7.656744576487705e-08,-6.72621319277041e-10,,,0,2.3923875283922055e-08,1.610974534671397e-08,2.199565044747308e-05,5.137735695866842e-05,0.0,0.0,0,0,0.2452197518423437,-0.01865234375,1.953125e-05,0,0,1,0.08502884671622754,0.12916572987396924,0.0931674074224979,0.1515893141759755,0.010692657828012162,0.014404809537079274,0.010078871234294564,0.013883302426915968,1.1286347461236767e-08,4,3.8332751475214325e-12,12,6.305333951205083e-06,4,0,0,0,-0.0,0,3.3066882565435662e-12,3.3066882565435662e-12,16,40,0.016511,1.0525063357050737,1.042693324990828,6.089344435901183e-08,2.547878670391326e-06,-0.15725882380592035,191.17672481835248,208.87619393202445,2.056517125874679e-10,1.953125e-05,1.953125e-05,13.169165932287537,32,32,1,0,0.00025729448969206287,13.17347787223362,13.956747814499161,16.92941188531485,1.0
0.005499999999999944,22021,2.499999999999993e-07,29899,-0.018864833660914414,-0.016084445899045473,0.12891454579317427,0.0006238422143299867,0.12829070357884428,0.00020648356979657769,0.0002561662564558517,1,122,122,1,0,-64.43226224012005,-40.89959047597277,1.924322100362843e-06,9.965479686024162e-09,7.870762749604753e-05,-0.00012398842620503733,-7.688303447210717e-08,-6.733887177906373e-10,,,0,2.3929055885729733e-08,1.6129860081529477e-08,2.1995618210751405e-05,5.13773550782728e-05,0.0,0.0,0,0,0.24525892954069056,-0.01865234375,1.953125e-05,0,0,1,0.08507781455586563,0.129130751088783,0.09320317068188752,0.15149393355520835,0.010704812032177916,0.01445886585244071,0.010089200043433643,0.013890151513498629,3.412129101833087e-08,4,8.996824780225046e-12,11,6.6611231724217346e-06,4,0,0,0,-0.0,0,3.3066882565435662e-12,3.3066882565435662e-12,20,40,0.016621,1.052529713601161,1.0427356290405922,6.095322155577767e-08,2.5478563446525167e-06,-0.15725879762721162,191.19775441433887,210.49715940911662,2.056075113018535e-10,1.953125e-05,1.953125e-05,13.115712330539608,32,32,1,0,0.0002562505257882458,13.120026920358185,13.903022306995185,16.871785580915954,1.0
0.005509999999999944,22061,2.499999999999993e-07,29911,-0.018863544488282515,-0.01608443969619734,0.12895298837607322,0.0006258384593146839,0.12832714991675853,0.00020525160130366164,0.0002551232049832521,1,122,122,1,0,-64.46544268568664,-40.89959047597277,1.924322382845724e-06,9.965479685972692e-09,7.870762749604753e-05,-0.00012405229428012496,-7.718105910370247e-08,-6.741591329816437e-10,,,0,2.3953692849422975e-08,1.6223489293541924e-08,2.1995625390719275e-05,5.137735798390454e-05,0.0,0.0,0,0,0.2453077572016156,-0.01865234375,1.953125e-05,0,0,1,0.08512230322508371,0.12908937377352206,0.09324009923809475,0.15145662615802266,0.010716998308059044,0.014513942295038997,0.01009967157773073,0.013896943522099959,1.4505189829261368e-08,4,4.139851662184275e-12,11,5.0221416578962765e-06,4,0,0,0,-0.0,0,3.3066882565435662e-12,3.3066882565435662e-12,22,40,0.016637,1.0525537433731595,1.0427769579299258,6.10126594442107e-08,2.5479734386613582e-06,-0.15725882376823325,191.26447774917446,212.21378862385697,2.0554865593249147e-10,1.953125e-05,1.953125e-05,13.062308095142505,32,32,1,0,0.00025520746941886177,13.066622434245724,13.849630792090295,16.814387879707837,1.0
0.005519999999999943,22101,2.499999999999993e-07,29914,-0.018862254919726186,-0.01608443347291013,0.12899120692723354,0.0006278813548094865,0.12836332557242405,0.00020402154345238417,0.0002540814684902429,1,122,122,1,0,-64.49823784433792,-40.89959047597277,1.924322666363187e-06,9.965479685932984e-09,7.870762749604753e-05,-0.00012411542102434337,-7.746443394631424e-08,-6.749324395268485e-10,,,0,2.3983765339211e-08,1.6327372365799107e-08,2.1995630871287687e-05,5.137735998827544e-05,0.0,0.0,0,0,0.2453456947673154,-0.01865234375,1.953125e-05,0,0,1,0.08517953772146077,0.12904400607818767,0.09328870015897811,0.15162685587303673,0.010729238248535028,0.014569720440727837,0.010110234577678527,0.013903699810117642,1.3868160054331072e-08,4,4.9463614542309815e-12,11,4.389540087716346e-06,4,0,0,0,-0.0,0,3.3066882565435662e-12,3.3066882565435662e-12,24,40,0.016811000000000003,1.052577219797024,1.042818402047193,6.10719576864209e-08,2.54780347961091e-06,-0.15725884761898132,191.3161011609697,213.9250691243457,2.0547513403981212e-10,1.953125e-05,1.953125e-05,13.008971186700435,32,32,1,0,0.00025416564121245183,13.013280830077536,13.796089126803501,16.757233966778884,1.0
