t,i,bin,active,activation_count,update_count,reacquisition_count,unresolved_count,raw_crossing_count,source_time,handoff_inventory,inventory,cumulative_edge_outflow,cumulative_work,thickness,midpoint,radius,width,delta,face_flux_inner,face_flux_outer
0.010299999999999749,41221,18,1,1,10856,0,0,0,0.007585749999999861,9.438161329969584e-11,3.0709986401668444e-11,6.36716268980277e-11,-3.345564632193107e-12,2.9006039853906958e-05,-0.017076556394954576,0.0002890625,1.5625e-05,1.953125e-05,2.1859590329209572e-10,2.3895591763883e-10
0.010299999999999749,41221,19,1,1,10856,0,0,0,0.007585749999999861,9.438161329969584e-11,3.0709986401668444e-11,6.36716268980277e-11,-3.345564632193107e-12,3.0480403222934855e-05,-0.01707750763188939,0.0003046875,1.5625e-05,1.953125e-05,2.3895591763883e-10,2.5995026033664414e-10
0.010299999999999749,41221,20,1,1,10856,0,0,0,0.007585749999999861,9.438161329969584e-11,3.0709986401668444e-11,6.36716268980277e-11,-3.345564632193107e-12,3.2267181393001275e-05,-0.017078627615272818,0.0003203125,1.5625e-05,1.953125e-05,2.5995026033664414e-10,2.9193161447923904e-10
0.010299999999999749,41221,21,1,1,10856,0,0,0,0.007585749999999861,9.438161329969584e-11,3.0709986401668444e-11,6.36716268980277e-11,-3.345564632193107e-12,3.452182943691086e-05,-0.017079997343380414,0.00033593750000000003,1.5625e-05,1.953125e-05,2.9193161447923904e-10,3.330152386738699e-10
0.010299999999999749,41221,22,1,1,10856,0,0,0,0.007585749999999861,9.438161329969584e-11,3.0709986401668444e-11,6.36716268980277e-11,-3.345564632193107e-12,3.737455545890548e-05,-0.017081660187571217,0.0003515625,1.5625e-05,1.953125e-05,3.330152386738699e-10,3.81505636062078e-10
0.010299999999999749,41221,23,1,1,10856,0,0,0,0.007585749999999861,9.438161329969584e-11,3.0709986401668444e-11,6.36716268980277e-11,-3.345564632193107e-12,4.042597009181625e-05,-0.017083367725074555,0.0003671875,1.5625e-05,1.953125e-05,3.81505636062078e-10,4.315152328463424e-10
0.010299999999999749,41221,24,1,1,10856,0,0,0,0.007585749999999861,9.438161329969584e-11,3.0709986401668444e-11,6.36716268980277e-11,-3.345564632193107e-12,4.306125088061639e-05,-0.017084830182578725,0.0003828125,1.5625e-05,1.953125e-05,4.315152328463424e-10,4.822883046026906e-10
0.010299999999999749,41221,25,1,1,10856,0,0,0,0.007585749999999861,9.438161329969584e-11,3.0709986401668444e-11,6.36716268980277e-11,-3.345564632193107e-12,4.548479963865848e-05,-0.017086168353554226,0.0003984375,1.5625e-05,1.953125e-05,4.822883046026906e-10,5.339622212631767e-10
0.010299999999999749,41221,26,1,1,10856,0,0,0,0.007585749999999861,9.438161329969584e-11,3.0709986401668444e-11,6.36716268980277e-11,-3.345564632193107e-12,4.790622203924278e-05,-0.017087447008755224,0.0004140625,1.5625e-05,1.953125e-05,5.339622212631767e-10,5.869358566563693e-10
0.010299999999999749,41221,27,1,1,10856,0,0,0,0.007585749999999861,9.438161329969584e-11,3.0709986401668444e-11,6.36716268980277e-11,-3.345564632193107e-12,5.030755256604854e-05,-0.01708864569316108,0.0004296875,1.5625e-05,1.953125e-05,5.869358566563693e-10,6.41388617095993e-10
0.010299999999999749,41221,28,1,1,10856,0,0,0,0.007585749999999861,9.438161329969584e-11,3.0709986401668444e-11,6.36716268980277e-11,-3.345564632193107e-12,5.285885096858592e-05,-0.01708977497620118,0.0004453125,1.5625e-05,1.953125e-05,6.41388617095993e-10,6.975057453219944e-10
0.010299999999999749,41221,29,1,1,10856,0,0,0,0.007585749999999861,9.438161329969584e-11,3.0709986401668444e-11,6.36716268980277e-11,-3.345564632193107e-12,5.552439497291825e-05,-0.01709085989978703,0.0004609375,1.5625e-05,1.953125e-05,6.975057453219944e-10,7.552823340429127e-10
0.010299999999999749,41221,30,1,1,10856,0,0,0,0.007585749999999861,9.438161329969584e-11,3.0709986401668444e-11,6.36716268980277e-11,-3.345564632193107e-12,5.8460425869672534e-05,-0.01709201161764265,0.0004765625,1.5625e-05,1.953125e-05,7.552823340429127e-10,8.216185449811495e-10
0.010299999999999749,41221,31,1,1,10856,0,0,0,0.007585749999999861,9.438161329969584e-11,3.0709986401668444e-11,6.36716268980277e-11,-3.345564632193107e-12,6.206263434921766e-05,-0.01709328889348424,0.0004921875,1.5625e-05,1.953125e-05,8.216185449811495e-10,8.995131747210838e-10
0.010399999999999745,41621,0,1,1,11256,0,0,0,0.007585749999999861,9.438161329969584e-11,3.0081985675217953e-11,6.429962762447828e-11,-3.624461046200213e-12,2.1028009539399607e-05,-0.0170586206332492,7.8125e-06,1.5625e-05,1.953125e-05,0.0,5.573952156120594e-13
0.010399999999999745,41621,1,1,1,11256,0,0,0,0.007585749999999861,9.438161329969584e-11,3.0081985675217953e-11,6.429962762447828e-11,-3.624461046200213e-12,2.1004672058103196e-05,-0.017058665815084736,2.34375e-05,1.5625e-05,1.953125e-05,5.573952156120594e-13,2.234576273221138e-12
0.010399999999999745,41621,2,1,1,11256,0,0,0,0.007585749999999861,9.438161329969584e-11,3.0081985675217953e-11,6.429962762447828e-11,-3.624461046200213e-12,2.1014130567366925e-05,-0.017058735626080054,3.90625e-05,1.5625e-05,1.953125e-05,2.234576273221138e-12,5.050999569348233e-12
0.010399999999999745,41621,3,1,1,11256,0,0,0,0.007585749999999861,9.438161329969584e-11,3.0081985675217953e-11,6.429962762447828e-11,-3.624461046200213e-12,2.1072921935571607e-05,-0.01705882857972891,5.46875e-05,1.5625e-05,1.953125e-05,5.050999569348233e-12,9.045925540890904e-12
0.010399999999999745,41621,4,1,1,11256,0,0,0,0.007585749999999861,9.438161329969584e-11,3.0081985675217953e-11,6.429962762447828e-11,-3.624461046200213e-12,2.116484982687656e-05,-0.01705894988817482,7.031250000000001e-05,1.5625e-05,1.953125e-05,9.045925540890904e-12,1.426526713614526e-11
0.010399999999999745,41621,5,1,1,11256,0,0,0,0.007585749999999861,9.438161329969584e-11,3.0081985675217953e-11,6.429962762447828e-11,-3.624461046200213e-12,2.128139080048118e-05,-0.0170591041008553,8.593749999999998e-05,1.5625e-05,1.953125e-05,1.426526713614526e-11,2.068096402027092e-11
0.010399999999999745,41621,6,1,1,11256,0,0,0,0.007585749999999861,9.438161329969584e-11,3.0081985675217953e-11,6.429962762447828e-11,-3.624461046200213e-12,2.1423983879435204e-05,-0.01705929474650183,0.0001015625,1.5625e-05,1.953125e-05,2.068096402027092e-11,2.8300294592495427e-11
0.010399999999999745,41621,7,1,1,11256,0,0,0,0.007585749999999861,9.438161329969584e-11,3.0081985675217953e-11,6.429962762447828e-11,-3.624461046200213e-12,2.160510951476484e-05,-0.017059517827866667,0.0001171875,1.5625e-05,1.953125e-05,2.8300294592495427e-11,3.7230515147934845e-11
0.010399999999999745,41621,8,1,1,11256,0,0,0,0.007585749999999861,9.438161329969584e-11,3.0081985675217953e-11,6.429962762447828e-11,-3.624461046200213e-12,2.1845861947447186e-05,-0.017059770419527363,0.0001328125,1.5625e-05,1.953125e-05,3.7230515147934845e-11,4.760097480166542e-11
0.010399999999999745,41621,9,1,1,11256,0,0,0,0.007585749999999861,9.438161329969584e-11,3.0081985675217953e-11,6.429962762447828e-11,-3.624461046200213e-12,2.2129127659392752e-05,-0.01706005828982407,0.0001484375,1.5625e-05,1.953125e-05,4.760097480166542e-11,5.948550061391278e-11
0.010399999999999745,41621,10,1,1,11256,0,0,0,0.007585749999999861,9.438161329969584e-11,3.0081985675217953e-11,6.429962762447828e-11,-3.624461046200213e-12,2.2458479748910737e-05,-0.01706039240952554,0.0001640625,1.5625e-05,1.953125e-05,5.948550061391278e-11,7.27858993213534e-11
0.010399999999999745,41621,11,1,1,11256,0,0,0,0.007585749999999861,9.438161329969584e-11,3.0081985675217953e-11,6.429962762447828e-11,-3.624461046200213e-12,2.285021189151621e-05,-0.017060777526499548,0.0001796875,1.5625e-05,1.953125e-05,7.27858993213534e-11,8.74780076035383e-11
0.010399999999999745,41621,12,1,1,11256,0,0,0,0.007585749999999861,9.438161329969584e-11,3.0081985675217953e-11,6.429962762447828e-11,-3.624461046200213e-12,2.3309425833874866e-05,-0.017061207298487112,0.0001953125,1.5625e-05,1.953125e-05,8.74780076035383e-11,1.0370924514489898e-10
0.010399999999999745,41621,13,1,1,11256,0,0,0,0.007585749999999861,9.438161329969584e-11,3.0081985675217953e-11,6.429962762447828e-11,-3.624461046200213e-12,2.387461088273457e-05,-0.017061679530698013,0.0002109375,1.5625e-05,1.953125e-05,1.0370924514489898e-10,1.217291618160943e-10
0.010399999999999745,41621,14,1,1,11256,0,0,0,0.007585749999999861,9.438161329969584e-11,3.0081985675217953e-11,6.429962762447828e-11,-3.624461046200213e-12,2.453032506064433e-05,-0.017062205356386948,0.0002265625,1.5625e-05,1.953125e-05,1.217291618160943e-10,1.4181270088566252e-10
0.010399999999999745,41621,15,1,1,11256,0,0,0,0.007585749999999861,9.438161329969584e-11,3.0081985675217953e-11,6.429962762447828e-11,-3.624461046200213e-12,2.5285120748173155e-05,-0.017062801092723952,0.0002421875,1.5625e-05,1.953125e-05,1.4181270088566252e-10,1.6413439225013997e-10
0.010399999999999745,41621,16,1,1,11256,0,0,0,0.007585749999999861,9.438161329969584e-11,3.0081985675217953e-11,6.429962762447828e-11,-3.624461046200213e-12,2.6159734663607667e-05,-0.017063480386370344,0.0002578125,1.5625e-05,1.953125e-05,1.6413439225013997e-10,1.8876662142816145e-10
0.010399999999999745,41621,17,1,1,11256,0,0,0,0.007585749999999861,9.438161329969584e-11,3.0081985675217953e-11,6.429962762447828e-11,-3.624461046200213e-12,2.717678239506821e-05,-0.017064241435499585,0.0002734375,1.5625e-05,1.953125e-05,1.8876662142816145e-10,2.1567793807543312e-10
0.010399999999999745,41621,18,1,1,11256,0,0,0,0.007585749999999861,9.438161329969584e-11,3.0081985675217953e-11,6.429962762447828e-11,-3.624461046200213e-12,2.8432033399286407e-05,-0.017065096240490032,0.0002890625,1.5625e-05,1.953125e-05,2.1567793807543312e-10,2.4487809389861184e-10
0.010399999999999745,41621,19,1,1,11256,0,0,0,0.007585749999999861,9.438161329969584e-11,3.0081985675217953e-11,6.429962762447828e-11,-3.624461046200213e-12,2.993267030854281e-05,-0.017066071302443198,0.0003046875,1.5625e-05,1.953125e-05,2.4487809389861184e-10,2.7507116066423555e-10
0.010399999999999745,41621,20,1,1,11256,0,0,0,0.007585749999999861,9.438161329969584e-11,3.0081985675217953e-11,6.429962762447828e-11,-3.624461046200213e-12,3.174677653447001e-05,-0.017067216311050546,0.0003203125,1.5625e-05,1.953125e-05,2.7507116066423555e-10,3.051249916313932e-10
0.010399999999999745,41621,21,1,1,11256,0,0,0,0.007585749999999861,9.438161329969584e-11,3.0081985675217953e-11,6.429962762447828e-11,-3.624461046200213e-12,3.400847629500328e-05,-0.0170686010515778,0.00033593750000000003,1.5625e-05,1.953125e-05,3.051249916313932e-10,3.356434509135988e-10
0.010399999999999745,41621,22,1,1,11256,0,0,0,0.007585749999999861,9.438161329969584e-11,3.0081985675217953e-11,6.429962762447828e-11,-3.624461046200213e-12,3.685156184968756e-05,-0.017070270896709202,0.0003515625,1.5625e-05,1.953125e-05,3.356434509135988e-10,3.6683319887586015e-10
0.010399999999999745,41621,23,1,1,11256,0,0,0,0.007585749999999861,9.438161329969584e-11,3.0081985675217953e-11,6.429962762447828e-11,-3.624461046200213e-12,3.987051301008905e-05,-0.017071974665891526,0.0003671875,1.5625e-05,1.953125e-05,3.6683319887586015e-10,3.9871673431005607e-10
0.010399999999999745,41621,24,1,1,11256,0,0,0,0.007585749999999861,9.438161329969584e-11,3.0081985675217953e-11,6.429962762447828e-11,-3.624461046200213e-12,4.244202718187052e-05,-0.017073418110555086,0.0003828125,1.5625e-05,1.953125e-05,3.9871673431005607e-10,4.31184788078257e-10
0.010399999999999745,41621,25,1,1,11256,0,0,0,0.007585749999999861,9.438161329969584e-11,3.0081985675217953e-11,6.429962762447828e-11,-3.624461046200213e-12,4.478357737726557e-05,-0.017074728995097432,0.0003984375,1.5625e-05,1.953125e-05,4.31184788078257e-10,4.6430605330589365e-10
0.010399999999999745,41621,26,1,1,11256,0,0,0,0.007585749999999861,9.438161329969584e-11,3.0081985675217953e-11,6.429962762447828e-11,-3.624461046200213e-12,4.70940205466605e-05,-0.01707596995242466,0.0004140625,1.5625e-05,1.953125e-05,4.6430605330589365e-10,4.979550795973071e-10
0.010399999999999745,41621,27,1,1,11256,0,0,0,0.007585749999999861,9.438161329969584e-11,3.0081985675217953e-11,6.429962762447828e-11,-3.624461046200213e-12,4.9364454675163876e-05,-0.017077125974244475,0.0004296875,1.5625e-05,1.953125e-05,4.979550795973071e-10,5.377022192245565e-10
0.010399999999999745,41621,28,1,1,11256,0,0,0,0.007585749999999861,9.438161329969584e-11,3.0081985675217953e-11,6.429962762447828e-11,-3.624461046200213e-12,5.177102530927124e-05,-0.017078211821272088,0.0004453125,1.5625e-05,1.953125e-05,5.377022192245565e-10,5.84003951911108e-10
0.010399999999999745,41621,29,1,1,11256,0,0,0,0.007585749999999861,9.438161329969584e-11,3.0081985675217953e-11,6.429962762447828e-11,-3.624461046200213e-12,5.42819758212453e-05,-0.017079254722470134,0.0004609375,1.5625e-05,1.953125e-05,5.84003951911108e-10,6.372597055650287e-10
0.010399999999999745,41621,30,1,1,11256,0,0,0,0.007585749999999861,9.438161329969584e-11,3.0081985675217953e-11,6.429962762447828e-11,-3.624461046200213e-12,5.7033760062949916e-05,-0.01708035572129003,0.0004765625,1.5625e-05,1.953125e-05,6.372597055650287e-10,7.078312631669977e-10
0.010399999999999745,41621,31,1,1,11256,0,0,0,0.007585749999999861,9.438161329969584e-11,3.0081985675217953e-11,6.429962762447828e-11,-3.624461046200213e-12,6.044615386858558e-05,-0.0170815865847536,0.0004921875,1.5625e-05,1.953125e-05,7.078312631669977e-10,8.318055004656632e-10
0.01049999999999974,42021,0,1,1,11656,0,0,0,0.007585749999999861,9.438161329969584e-11,2.960448963956267e-11,6.477712366013358e-11,-3.705968659887568e-12,2.0516414131521195e-05,-0.017046937897204937,7.8125e-06,1.5625e-05,1.953125e-05,0.0,6.654818937980262e-13
0.01049999999999974,42021,1,1,1,11656,0,0,0,0.007585749999999861,9.438161329969584e-11,2.960448963956267e-11,6.477712366013358e-11,-3.705968659887568e-12,2.049382340794488e-05,-0.01704698674742963,2.34375e-05,1.5625e-05,1.953125e-05,6.654818937980262e-13,2.6347371267892047e-12
0.01049999999999974,42021,2,1,1,11656,0,0,0,0.007585749999999861,9.438161329969584e-11,2.960448963956267e-11,6.477712366013358e-11,-3.705968659887568e-12,2.050300800189924e-05,-0.017047062749896015,3.90625e-05,1.5625e-05,1.953125e-05,2.6347371267892047e-12,5.883378100152304e-12
0.01049999999999974,42021,3,1,1,11656,0,0,0,0.007585749999999861,9.438161329969584e-11,2.960448963956267e-11,6.477712366013358e-11,-3.705968659887568e-12,2.0561019959803665e-05,-0.01704716436838731,5.46875e-05,1.5625e-05,1.953125e-05,5.883378100152304e-12,1.0389243131466314e-11
0.01049999999999974,42021,4,1,1,11656,0,0,0,0.007585749999999861,9.438161329969584e-11,2.960448963956267e-11,6.477712366013358e-11,-3.705968659887568e-12,2.065279626983402e-05,-0.01704729636669358,7.031250000000001e-05,1.5625e-05,1.953125e-05,1.0389243131466314e-11,1.612196801173665e-11
0.01049999999999974,42021,5,1,1,11656,0,0,0,0.007585749999999861,9.438161329969584e-11,2.960448963956267e-11,6.477712366013358e-11,-3.705968659887568e-12,2.076902694346216e-05,-0.01704746121985707,8.593749999999998e-05,1.5625e-05,1.953125e-05,1.612196801173665e-11,2.3245866083335453e-11
0.01049999999999974,42021,6,1,1,11656,0,0,0,0.007585749999999861,9.438161329969584e-11,2.960448963956267e-11,6.477712366013358e-11,-3.705968659887568e-12,2.0912826290848568e-05,-0.017047661865625386,0.0001015625,1.5625e-05,1.953125e-05,2.3245866083335453e-11,3.1976373772068285e-11
0.01049999999999974,42021,7,1,1,11656,0,0,0,0.007585749999999861,9.438161329969584e-11,2.960448963956267e-11,6.477712366013358e-11,-3.705968659887568e-12,2.1097505690881068e-05,-0.017047894606571495,0.0001171875,1.5625e-05,1.953125e-05,3.1976373772068285e-11,4.2294744662433533e-11
0.01049999999999974,42021,8,1,1,11656,0,0,0,0.007585749999999861,9.438161329969584e-11,2.960448963956267e-11,6.477712366013358e-11,-3.705968659887568e-12,2.1343728104006783e-05,-0.017048156231952383,0.0001328125,1.5625e-05,1.953125e-05,4.2294744662433533e-11,5.414132345097633e-11
0.01049999999999974,42021,9,1,1,11656,0,0,0,0.007585749999999861,9.438161329969584e-11,2.960448963956267e-11,6.477712366013358e-11,-3.705968659887568e-12,2.1634272821152795e-05,-0.01704845184032617,0.0001484375,1.5625e-05,1.953125e-05,5.414132345097633e-11,6.75323779185174e-11
0.01049999999999974,42021,10,1,1,11656,0,0,0,0.007585749999999861,9.438161329969584e-11,2.960448963956267e-11,6.477712366013358e-11,-3.705968659887568e-12,2.1972407200457725e-05,-0.017048791486157358,0.0001640625,1.5625e-05,1.953125e-05,6.75323779185174e-11,8.283238710322701e-11
0.01049999999999974,42021,11,1,1,11656,0,0,0,0.007585749999999861,9.438161329969584e-11,2.960448963956267e-11,6.477712366013358e-11,-3.705968659887568e-12,2.237287605088512e-05,-0.01704918053232408,0.0001796875,1.5625e-05,1.953125e-05,8.283238710322701e-11,1.0028216749363269e-10
0.01049999999999974,42021,12,1,1,11656,0,0,0,0.007585749999999861,9.438161329969584e-11,2.960448963956267e-11,6.477712366013358e-11,-3.705968659887568e-12,2.283922924469425e-05,-0.017049613968295695,0.0001953125,1.5625e-05,1.953125e-05,1.0028216749363269e-10,1.1919052837418298e-10
0.01049999999999974,42021,13,1,1,11656,0,0,0,0.007585749999999861,9.438161329969584e-11,2.960448963956267e-11,6.477712366013358e-11,-3.705968659887568e-12,2.340737548697368e-05,-0.017050089233104974,0.0002109375,1.5625e-05,1.953125e-05,1.1919052837418298e-10,1.3893659293926308e-10
0.01049999999999974,42021,14,1,1,11656,0,0,0,0.007585749999999861,9.438161329969584e-11,2.960448963956267e-11,6.477712366013358e-11,-3.705968659887568e-12,2.406107802863019e-05,-0.017050616726896776,0.0002265625,1.5625e-05,1.953125e-05,1.3893659293926308e-10,1.5910495110650038e-10
0.01049999999999974,42021,15,1,1,11656,0,0,0,0.007585749999999861,9.438161329969584e-11,2.960448963956267e-11,6.477712366013358e-11,-3.705968659887568e-12,2.480929285949256e-05,-0.01705121177722971,0.0002421875,1.5625e-05,1.953125e-05,1.5910495110650038e-10,1.7972129643642416e-10
0.01049999999999974,42021,16,1,1,11656,0,0,0,0.007585749999999861,9.438161329969584e-11,2.960448963956267e-11,6.477712366013358e-11,-3.705968659887568e-12,2.567457678063383e-05,-0.017051888185950555,0.0002578125,1.5625e-05,1.953125e-05,1.7972129643642416e-10,2.0077062698737368e-10
0.01049999999999974,42021,17,1,1,11656,0,0,0,0.007585749999999861,9.438161329969584e-11,2.960448963956267e-11,6.477712366013358e-11,-3.705968659887568e-12,2.667982661513885e-05,-0.01705264451396191,0.0002734375,1.5625e-05,1.953125e-05,2.0077062698737368e-10,2.2217987830553702e-10
0.01049999999999974,42021,18,1,1,11656,0,0,0,0.007585749999999861,9.438161329969584e-11,2.960448963956267e-11,6.477712366013358e-11,-3.705968659887568e-12,2.7918530740867345e-05,-0.01705349267841737,0.0002890625,1.5625e-05,1.953125e-05,2.2217987830553702e-10,2.4384367176798825e-10
0.01049999999999974,42021,19,1,1,11656,0,0,0,0.007585749999999861,9.438161329969584e-11,2.960448963956267e-11,6.477712366013358e-11,-3.705968659887568e-12,2.939742642372945e-05,-0.017054459265551603,0.0003046875,1.5625e-05,1.953125e-05,2.4384367176798825e-10,2.656082612895485e-10
0.01049999999999974,42021,20,1,1,11656,0,0,0,0.007585749999999861,9.438161329969584e-11,2.960448963956267e-11,6.477712366013358e-11,-3.705968659887568e-12,3.11898848936157e-05,-0.017055596865731278,0.0003203125,1.5625e-05,1.953125e-05,2.656082612895485e-10,2.873229408796666e-10
0.01049999999999974,42021,21,1,1,11656,0,0,0,0.007585749999999861,9.438161329969584e-11,2.960448963956267e-11,6.477712366013358e-11,-3.705968659887568e-12,3.343120342485632e-05,-0.0170569759655542,0.00033593750000000003,1.5625e-05,1.953125e-05,2.873229408796666e-10,3.0885385663651727e-10
0.01049999999999974,42021,22,1,1,11656,0,0,0,0.007585749999999861,9.438161329969584e-11,2.960448963956267e-11,6.477712366013358e-11,-3.705968659887568e-12,3.62604360288246e-05,-0.017058646116487202,0.0003515625,1.5625e-05,1.953125e-05,3.0885385663651727e-10,3.305326243218864e-10
0.01049999999999974,42021,23,1,1,11656,0,0,0,0.007585749999999861,9.438161329969584e-11,2.960448963956267e-11,6.477712366013358e-11,-3.705968659887568e-12,3.925571129239671e-05,-0.017060349554976352,0.0003671875,1.5625e-05,1.953125e-05,3.305326243218864e-10,3.518233414272924e-10
0.01049999999999974,42021,24,1,1,11656,0,0,0,0.007585749999999861,9.438161329969584e-11,2.960448963956267e-11,6.477712366013358e-11,-3.705968659887568e-12,4.1788819413102665e-05,-0.017061790220252074,0.0003828125,1.5625e-05,1.953125e-05,3.518233414272924e-10,3.8236579906680864e-10
0.01049999999999974,42021,25,1,1,11656,0,0,0,0.007585749999999861,9.438161329969584e-11,2.960448963956267e-11,6.477712366013358e-11,-3.705968659887568e-12,4.410579190575373e-05,-0.017063111187220155,0.0003984375,1.5625e-05,1.953125e-05,3.8236579906680864e-10,4.334658624580364e-10
0.01049999999999974,42021,26,1,1,11656,0,0,0,0.007585749999999861,9.438161329969584e-11,2.960448963956267e-11,6.477712366013358e-11,-3.705968659887568e-12,4.641219568390921e-05,-0.017064377022584298,0.0004140625,1.5625e-05,1.953125e-05,4.334658624580364e-10,4.969572733964496e-10
0.01049999999999974,42021,27,1,1,11656,0,0,0,0.007585749999999861,9.438161329969584e-11,2.960448963956267e-11,6.477712366013358e-11,-3.705968659887568e-12,4.8686974577049e-05,-0.01706556847068162,0.0004296875,1.5625e-05,1.953125e-05,4.969572733964496e-10,5.633948092542497e-10
0.01049999999999974,42021,28,1,1,11656,0,0,0,0.007585749999999861,9.438161329969584e-11,2.960448963956267e-11,6.477712366013358e-11,-3.705968659887568e-12,5.108515663497978e-05,-0.017066689481714508,0.0004453125,1.5625e-05,1.953125e-05,5.633948092542497e-10,6.30581348847884e-10
0.01049999999999974,42021,29,1,1,11656,0,0,0,0.007585749999999861,9.438161329969584e-11,2.960448963956267e-11,6.477712366013358e-11,-3.705968659887568e-12,5.357452533467893e-05,-0.017067766308510143,0.0004609375,1.5625e-05,1.953125e-05,6.30581348847884e-10,6.974816382135812e-10
0.01049999999999974,42021,30,1,1,11656,0,0,0,0.007585749999999861,9.438161329969584e-11,2.960448963956267e-11,6.477712366013358e-11,-3.705968659887568e-12,5.628407998080602e-05,-0.01706889877330697,0.0004765625,1.5625e-05,1.953125e-05,6.974816382135812e-10,7.621482930864193e-10
0.01049999999999974,42021,31,1,1,11656,0,0,0,0.007585749999999861,9.438161329969584e-11,2.960448963956267e-11,6.477712366013358e-11,-3.705968659887568e-12,5.9572325774025084e-05,-0.01707012317633916,0.0004921875,1.5625e-05,1.953125e-05,7.621482930864193e-10,8.257654588571416e-10
0.010599999999999736,42421,0,1,1,12056,0,0,0,0.007585749999999861,9.438161329969584e-11,2.9103614217115023e-11,6.527799908258126e-11,-3.881331318840877e-12,2.0073621174427507e-05,-0.017035254278494016,7.8125e-06,1.5625e-05,1.953125e-05,0.0,5.11736888205373e-13
0.010599999999999736,42421,1,1,1,12056,0,0,0,0.007585749999999861,9.438161329969584e-11,2.9103614217115023e-11,6.527799908258126e-11,-3.881331318840877e-12,2.005211261567213e-05,-0.017035300435535555,2.34375e-05,1.5625e-05,1.953125e-05,5.11736888205373e-13,2.038419627214466e-12
0.010599999999999736,42421,2,1,1,12056,0,0,0,0.007585749999999861,9.438161329969584e-11,2.9103614217115023e-11,6.527799908258126e-11,-3.881331318840877e-12,2.0061961966513096e-05,-0.0170353719902892,3.90625e-05,1.5625e-05,1.953125e-05,2.038419627214466e-12,4.570628487733877e-12
0.010599999999999736,42421,3,1,1,12056,0,0,0,0.007585749999999861,9.438161329969584e-11,2.9103614217115023e-11,6.527799908258126e-11,-3.881331318840877e-12,2.011965796597496e-05,-0.017035467487458517,5.46875e-05,1.5625e-05,1.953125e-05,4.570628487733877e-12,8.100767952007451e-12
0.010599999999999736,42421,4,1,1,12056,0,0,0,0.007585749999999861,9.438161329969584e-11,2.9103614217115023e-11,6.527799908258126e-11,-3.881331318840877e-12,2.0210215820356528e-05,-0.01703559184759692,7.031250000000001e-05,1.5625e-05,1.953125e-05,8.100767952007451e-12,1.2608704689886227e-11
0.010599999999999736,42421,5,1,1,12056,0,0,0,0.007585749999999861,9.438161329969584e-11,2.9103614217115023e-11,6.527799908258126e-11,-3.881331318840877e-12,2.0324258307024395e-05,-0.017035748591910146,8.593749999999998e-05,1.5625e-05,1.953125e-05,1.2608704689886227e-11,1.8029889545111244e-11
0.010599999999999736,42421,6,1,1,12056,0,0,0,0.007585749999999861,9.438161329969584e-11,2.9103614217115023e-11,6.527799908258126e-11,-3.881331318840877e-12,2.046417779337075e-05,-0.01703594152016736,0.0001015625,1.5625e-05,1.953125e-05,1.8029889545111244e-11,2.429386297019739e-11
0.010599999999999736,42421,7,1,1,12056,0,0,0,0.007585749999999861,9.438161329969584e-11,2.9103614217115023e-11,6.527799908258126e-11,-3.881331318840877e-12,2.064301044968843e-05,-0.01703616710787938,0.0001171875,1.5625e-05,1.953125e-05,2.429386297019739e-11,3.1319188026785534e-11
0.010599999999999736,42421,8,1,1,12056,0,0,0,0.007585749999999861,9.438161329969584e-11,2.9103614217115023e-11,6.527799908258126e-11,-3.881331318840877e-12,2.0880797671112292e-05,-0.017036422272258926,0.0001328125,1.5625e-05,1.953125e-05,3.1319188026785534e-11,3.898539360912741e-11
0.010599999999999736,42421,9,1,1,12056,0,0,0,0.007585749999999861,9.438161329969584e-11,2.9103614217115023e-11,6.527799908258126e-11,-3.881331318840877e-12,2.116035970748752e-05,-0.017036712110150863,0.0001484375,1.5625e-05,1.953125e-05,3.898539360912741e-11,4.7136010212668655e-11
0.010599999999999736,42421,10,1,1,12056,0,0,0,0.007585749999999861,9.438161329969584e-11,2.9103614217115023e-11,6.527799908258126e-11,-3.881331318840877e-12,2.1484713706942985e-05,-0.017037046684364395,0.0001640625,1.5625e-05,1.953125e-05,4.7136010212668655e-11,5.5742144862150645e-11
0.010599999999999736,42421,11,1,1,12056,0,0,0,0.007585749999999861,9.438161329969584e-11,2.9103614217115023e-11,6.527799908258126e-11,-3.881331318840877e-12,2.186892848231646e-05,-0.017037430609929433,0.0001796875,1.5625e-05,1.953125e-05,5.5742144862150645e-11,6.488985053258918e-11
0.010599999999999736,42421,12,1,1,12056,0,0,0,0.007585749999999861,9.438161329969584e-11,2.9103614217115023e-11,6.527799908258126e-11,-3.881331318840877e-12,2.2320053632752454e-05,-0.01703785953639721,0.0001953125,1.5625e-05,1.953125e-05,6.488985053258918e-11,7.58157930024207e-11
0.010599999999999736,42421,13,1,1,12056,0,0,0,0.007585749999999861,9.438161329969584e-11,2.9103614217115023e-11,6.527799908258126e-11,-3.881331318840877e-12,2.287649646728729e-05,-0.017038332012747563,0.0002109375,1.5625e-05,1.953125e-05,7.58157930024207e-11,8.908771531406298e-11
0.010599999999999736,42421,14,1,1,12056,0,0,0,0.007585749999999861,9.438161329969584e-11,2.9103614217115023e-11,6.527799908258126e-11,-3.881331318840877e-12,2.352381869126472e-05,-0.017038859039469022,0.0002265625,1.5625e-05,1.953125e-05,8.908771531406298e-11,1.0377063333756616e-10
