-0.015625 0.000408799
-0.0156252 0.000410156

-0.0156252 0.000410156
-0.0156269 0.000429688

-0.0156269 0.000429688
-0.015628 0.000449219

-0.015628 0.000449219
-0.0156286 0.00046875

-0.0156286 0.00046875
-0.0156286 0.000488281

-0.0156286 0.000488281
-0.0156281 0.000507813

-0.0156281 0.000507813
-0.015627 0.000527344

-0.015627 0.000527344
-0.0156254 0.000546875

-0.0156254 0.000546875
-0.015625 0.000550077

-0.0155724 0
-0.0155726 1.95313e-05

-0.0155726 1.95312e-05
-0.0155732 3.90625e-05

-0.0155732 3.90625e-05
-0.0155742 5.85938e-05

-0.0155742 5.85938e-05
-0.0155756 7.8125e-05

-0.0155756 7.8125e-05
-0.0155773 9.76562e-05

-0.0155773 9.76563e-05
-0.0155793 0.000117187

-0.0155793 0.000117188
-0.0155817 0.000136719

-0.0155817 0.000136719
-0.0155843 0.00015625

-0.0155859 0.000167497
-0.0155871 0.000175781

-0.0155872 0.000175781
-0.0155902 0.000195313

-0.0155902 0.000195312
-0.0155934 0.000214844

-0.0155934 0.000214844
-0.0155967 0.000234375

-0.0155859 0.000167496
-0.0155843 0.00015625

-0.0155968 0.000234375
-0.0156002 0.000253906

-0.0156002 0.000253906
-0.0156037 0.000273438

-0.0156055 0.000283224
-0.0156072 0.000292969

-0.0156073 0.000292969
-0.0156107 0.0003125

-0.0156055 0.000283198
-0.0156037 0.000273437

-0.0156107 0.0003125
-0.0156141 0.000332031

-0.0156141 0.000332031
-0.0156173 0.000351563

-0.0156173 0.000351562
-0.0156203 0.000371094

-0.0156203 0.000371094
-0.0156229 0.000390625

-0.015625 0.000408792
-0.0156229 0.000390625

-0.015625 0.000550088
-0.0156232 0.000566406

-0.0156232 0.000566406
-0.0156205 0.000585937

-0.0156205 0.000585937
-0.0156174 0.000605469

-0.0156174 0.000605469
-0.0156137 0.000625

-0.0156137 0.000625
-0.0156096 0.000644531

-0.0156096 0.000644531
-0.0156055 0.000661725

-0.0156055 0.000661725
-0.0156049 0.000664063

-0.0156049 0.000664063
-0.0155998 0.000683594

-0.0155998 0.000683594
-0.0155942 0.000703125

-0.0155942 0.000703125
-0.0155881 0.000722656

