-0.0166318 0
-0.0166317 1.95313e-05

-0.0166317 1.95312e-05
-0.0166312 3.90625e-05

-0.0166312 3.90625e-05
-0.0166305 5.85938e-05

-0.0166304 5.85938e-05
-0.0166294 7.8125e-05

-0.0166294 7.8125e-05
-0.0166281 9.76562e-05

-0.0166281 9.76563e-05
-0.0166264 0.000117187

-0.0166264 0.000117188
-0.0166245 0.000136719

-0.0166245 0.000136719
-0.0166222 0.00015625

-0.0166222 0.00015625
-0.0166211 0.000165002

-0.0166211 0.000165002
-0.0166197 0.000175781

-0.0166197 0.000175781
-0.0166168 0.000195313

-0.0166168 0.000195312
-0.0166136 0.000214844

-0.0166136 0.000214844
-0.0166101 0.000234375

-0.0166101 0.000234375
-0.0166063 0.000253906

-0.0166063 0.000253906
-0.0166022 0.000273438

-0.0166022 0.000273437
-0.0166016 0.000276329

-0.0166016 0.000276329
-0.0165978 0.000292969

-0.0165978 0.000292969
-0.016593 0.0003125

-0.016593 0.0003125
-0.0165879 0.000332031

-0.0165879 0.000332031
-0.0165825 0.000351563

-0.0165825 0.000351562
-0.016582 0.000353091

-0.016582 0.000354211
-0.0165764 0.000371094

-0.0165768 0.000371094
-0.0165706 0.000390625

-0.0165701 0.000390625
-0.0165646 0.000410156

-0.0165641 0.000410156
-0.0165625 0.000414879

-0.0165625 0.000414878
-0.0165573 0.000429688

-0.0165573 0.000429688
-0.0165502 0.000449219

-0.0165502 0.000449219
-0.016543 0.000467858

-0.016543 0.000467907
-0.0165426 0.00046875

-0.016543 0.000469798
-0.0165339 0.000488281

-0.0165349 0.000488281
-0.0165263 0.000507813

-0.0165261 0.000507813
-0.0165234 0.000515651

-0.0165234 0.000512298
-0.0165187 0.000527344

-0.0165178 0.000527344
-0.0165087 0.000546875

-0.0165088 0.000546875
-0.0165039 0.000556882

-0.0165039 0.000557522
-0.016499 0.000566406

-0.0164995 0.000566406
-0.0164892 0.000585937

-0.016489 0.000585937
-0.0164844 0.000596486

-0.0164844 0.000594198
-0.0164798 0.000605469

-0.0164791 0.000605469
-0.0164684 0.000625

-0.0164684 0.000625
-0.0164648 0.000631253

-0.0164648 0.000630812
-0.0164575 0.000644531

-0.0164573 0.000644531
-0.0164456 0.000664063

-0.0164456 0.000664063
-0.0164453 0.000664515

-0.0164453 0.000664557
-0.0164335 0.000683594

-0.0164335 0.000683594
-0.0164258 0.000695569

-0.0164258 0.000695568
-0.0164209 0.000703125

-0.0164209 0.000703125
-0.0164078 0.000722656

-0.0164077 0.000722656
-0.0164062 0.000724829

-0.0164063 0.000724884
-0.0163942 0.000742188

-0.0163941 0.000742188
-0.0163867 0.000752448

-0.0163867 0.000752414
-0.01638 0.000761719

-0.01638 0.000761719
-0.0163672 0.000778629

-0.0163672 0.000778632
-0.0163652 0.00078125

-0.0163652 0.00078125
-0.0163498 0.000800781

-0.0163498 0.000800781
-0.0163477 0.000803395

-0.0163477 0.000803484
-0.0163339 0.000820313

-0.0163338 0.000820312
-0.0163281 0.000827056

-0.0163281 0.000827065
-0.0163173 0.000839844

-0.0163171 0.000839844
-0.0163086 0.000849628

